ambient_temperature_°C,vibration_mm/s²,pressure_bar,cooling_temp_°C,speed_kmph_km/h,stress_N/m²,strain_unit,torque_Nm,angular_momentum_kg·m²/s,force_N
5.754453473,4.926853533,6.439063438,85.67458771,0.049074327,72.51500881,8.986573552,396.1860137,624.6587455,0.306039439
18.54563028,8.64702969,3.162097006,88.95258086,102.1710864,60.05595136,5.305246638,443.1514611,244.1035834,1717.817146
6.724460051,6.51955618,6.150013155,89.04756548,99.02030664,94.80440191,2.772917672,44.42818302,926.5353201,1809.659325
5.801170119,5.033800597,6.674831666,88.26728384,13.99841685,60.75628211,0.867591489,302.5150067,765.2389523,685.861275
30.04053374,2.206108068,2.532013611,85.6902134,95.62619249,32.56611202,5.796154571,101.9903759,917.5919654,462.2119552
32.91527323,8.187925623,7.502935352,88.17319089,24.31645449,55.79580189,9.299526167,264.3578724,148.0802118,194.4973719
37.48206098,6.59511424,8.186288495,82.39726956,70.67592499,63.51521292,3.481186169,224.5793125,721.5329374,354.7964039
11.36105848,1.041777751,4.264250596,86.16018328,44.74148076,67.14311843,7.213047021,183.0009158,591.5613749,614.7439854
3.234123786,4.873447821,4.704538299,89.31088969,13.56652435,69.2333733,5.707138915,81.70621297,311.0582837,307.479796
9.227332308,0.171055558,6.022163675,89.98756144,92.01146163,87.99841149,0.724930139,35.59819942,697.8965602,1224.003968
36.99713043,0.336600716,9.271421282,87.29216642,52.88133044,1.648906377,9.762738073,417.6007734,924.7879051,1017.433308
21.97266328,9.518163555,3.435638398,86.87408203,43.50933329,89.83425149,2.116302722,46.60815202,608.3773836,1259.014936
5.530499772,2.605034387,5.758728669,87.90745385,31.48509272,53.25743254,6.2363051,461.9837475,743.6721654,1393.127982
0.73244452,6.434713185,9.330163382,87.72715413,89.49080831,63.94890629,4.60209294,428.8169203,626.5369787,1287.557045
11.85704065,0.332117728,6.357450414,89.61065329,16.70768771,59.6118718,7.698714852,290.7359135,240.1835332,630.5938534
13.54749394,2.41693318,6.780858661,88.32616307,1.975235875,34.57696581,6.685742399,335.5591117,205.5461329,569.2561417
1.730466386,8.822004195,8.719127282,89.21042552,3.451451052,87.77224054,2.414957854,227.3104703,21.90929006,1975.882691
15.4222539,1.29341431,9.488234055,87.49072659,113.2020613,36.50413941,6.658646823,416.4166292,930.6647542,22.68841676
3.529209703,7.514058068,8.77070501,86.53486168,69.5674694,30.65393757,9.120072142,361.3519099,751.0621382,1794.712549
18.00763228,1.00577324,3.535881552,89.13525479,49.25908342,46.1202246,6.034609174,44.60684907,779.108441,588.0345325
27.08296541,9.530465702,6.57087847,85.4565097,15.70240997,51.89097685,8.541865557,433.8435516,392.6542293,810.8304831
2.116630046,2.322691547,3.339134127,86.79226218,64.05149645,50.85560721,4.647834267,56.17424435,246.8602326,1761.665753
7.722074698,8.096608033,4.811611994,87.3016468,84.87375785,76.48479528,7.461404624,33.22536074,369.1367621,1313.657478
12.81162169,5.337442949,4.160674556,86.44582929,89.49465073,71.649199,5.160166588,167.6558248,565.1596152,895.8174408
18.49516314,5.272435159,2.696211121,86.54794024,0.134559644,6.852530234,8.360240615,472.8578071,777.9570309,844.3601703
35.64991833,3.788443841,4.438864969,89.86796039,43.31840645,7.256625963,2.781160991,443.9257211,371.8665812,280.6730348
7.839165296,7.705404814,3.05153849,87.91147831,34.55199155,15.90401051,5.054997618,464.0833019,978.2374726,1452.695307
3.756744226,8.225354629,8.62709279,88.42181431,35.92947985,51.38305002,9.050752395,88.82953078,146.0034123,1031.239656
1.846296711,7.45083295,4.827413187,89.5017651,89.90311128,66.7170307,3.351178623,438.5011487,885.2888913,1589.664695
26.72833325,2.978962302,9.361071019,88.13602654,19.77988737,79.59841918,1.148581022,90.52831939,598.1775812,513.5111724
27.66210339,2.342490506,8.509983892,86.69852308,57.48174577,7.671215183,4.269547139,193.1052716,698.6582818,1451.094674
37.23421352,2.118188897,7.466168708,88.4699869,18.85404076,24.92629148,4.151518728,161.6656002,4.045676621,298.2255611
37.71614989,9.212986395,8.952778747,87.85204791,62.4724387,19.58503283,8.772949981,265.7452017,204.2298825,239.3138634
7.330639033,9.464773145,5.419350061,87.59876833,116.4241874,85.37532532,8.20423436,305.1176013,88.06533476,155.2520429
14.36294846,6.243274214,9.065977225,85.17954305,60.47837884,32.52784267,7.485198615,125.7282768,562.1253213,278.7575163
21.70520327,2.584629744,5.040649816,89.0924933,74.49024108,49.01125927,2.08885907,168.1045591,371.8631643,894.4692622
7.84964568,1.235341654,3.352033039,86.13122654,100.71416,24.86006197,5.181362103,486.7815924,779.0707943,1678.326556
26.83708532,6.807188926,4.111445325,89.49060515,20.50245111,7.442574512,0.381835844,266.8436998,66.44742101,1534.22415
11.41004522,9.686414685,4.409334103,87.10069345,36.3826076,36.30182361,9.695833227,484.9740727,532.4308322,370.6183236
0.247803577,1.780038436,9.423638202,85.59964548,112.9294361,17.89864071,1.974334093,497.6896934,36.81569518,1671.379613
11.73695991,7.918952464,9.223495881,85.56126627,84.86209573,18.18205553,3.274856867,249.4517396,546.5708582,587.8970662
20.74954663,5.339848453,5.420934638,85.75478672,79.92706185,31.95789585,5.565650995,274.912175,552.2339874,431.2852497
12.94413407,6.0818105,6.086445581,86.97499082,110.3047339,79.67502478,3.76995463,257.1270325,960.8256549,118.4868658
22.13019228,0.134622591,6.665600998,88.75075363,16.43800749,73.73053236,3.540628547,11.06335837,371.317503,1870.063675
18.21659775,4.626994739,9.618642457,89.92455571,53.77441704,78.92674632,7.87998001,490.8692841,509.9834805,279.0393247
35.22776151,7.715264686,4.246309593,85.54902714,79.45874772,38.22191428,4.828854452,89.68933757,616.3243166,1293.441462
31.60563243,0.807076097,8.362762539,85.37128173,74.17209598,22.74465196,7.294155788,319.6020221,843.6394152,287.8960813
35.62382284,1.676507089,9.80112002,82.95810531,0.795671836,59.82114341,7.515974413,389.1165937,659.8679965,1964.93241
7.004774894,1.768444849,5.705258269,88.50560772,88.94629778,84.14308744,9.525754056,121.9720989,54.1127869,1103.816779
3.952163075,3.078526295,7.699674196,85.39579084,105.8581244,23.92591982,1.020283455,306.9770888,188.9254257,1866.338946
38.91285247,2.50207833,2.822652638,87.33511404,82.40005712,67.22465313,9.206293429,9.854027961,800.8890149,1482.051269
20.77701465,5.448869327,5.097193816,87.13778549,51.96368763,61.80577948,2.340377606,243.7832646,621.3713498,1135.531343
36.47237849,4.143813778,5.58760121,85.79787875,119.2493199,80.27949955,4.588180494,312.2792669,796.5230535,1255.598622
33.38262629,2.275383277,4.883174674,87.03149764,112.9586685,11.43451747,5.689397983,8.517029798,420.3787685,868.3635119
11.48825188,2.439417847,3.383592262,84.43393498,43.64900603,77.75215073,7.497838172,138.8079862,715.8250445,914.2330899
20.21148978,0.952797927,2.520212279,88.72790502,66.04111396,24.42209633,8.630341077,226.6317914,309.2382232,630.2494381
20.83088951,7.273698763,5.317583949,85.30759383,118.214473,47.2090653,9.334037391,382.2394143,963.4071845,450.8382596
11.88209546,6.711148891,6.430563235,89.31992113,80.20122276,58.78228687,0.400701754,193.3136342,240.9924155,512.308381
23.36778587,4.664471514,9.542590685,85.59586727,37.22799865,68.50264916,7.97185703,107.150072,172.8070156,1920.144156
29.62557656,1.663990594,2.628448974,89.49446785,4.756612226,72.70754326,5.557409242,101.0104707,826.9913439,1382.359105
6.596014992,5.382326032,5.603184156,80.56300455,40.63682219,99.60204461,9.448497057,148.2984034,181.401413,799.1120964
0.789942454,1.887833363,2.803918397,86.87157219,85.1545892,75.6348778,5.50095216,145.8452861,123.5687004,722.9848203
34.58470096,0.063628633,3.742496549,87.33435004,26.50729991,54.87187261,4.152211047,48.82773214,455.0879972,138.5830296
19.79393359,5.376370851,3.984578285,87.1920686,71.96933566,35.82218875,6.549720609,470.0116846,587.0400504,1827.826807
6.563640472,2.858189997,8.073538727,88.95717341,70.0627828,70.61914206,8.695312858,468.872701,502.5885426,277.3527917
23.56018363,0.82092976,6.353970607,88.5116243,30.02161286,39.65760648,7.427270369,31.31627427,985.134204,1674.34935
33.22194626,3.558130433,8.005632953,86.43682128,59.00823564,66.47983375,4.070102617,479.0490344,580.736797,1928.664428
6.646511106,7.527656964,3.917673455,85.466095,38.00867058,8.272369859,3.466663718,84.45303616,960.3687248,600.7683898
7.599626111,5.630763221,2.410827672,85.81515612,3.220643708,85.04238627,8.063719725,140.2455039,200.1888734,499.2144658
25.28405513,3.734354849,4.311508112,88.33951253,86.45410368,99.18504423,3.982665505,275.7234611,728.0379504,1147.476602
18.27211464,1.043818671,8.452368919,88.89634176,11.57002607,30.03619739,0.316977007,485.5176441,302.9122543,612.5293565
4.075166285,4.37190831,2.452182549,89.88468581,22.96929289,22.05148179,7.737133629,418.7168921,108.8383923,778.4651065
24.51391944,5.007793959,6.636297896,86.28363235,119.1501315,44.95507886,4.129107703,233.6442819,709.3495604,1425.166959
7.90999102,3.321298514,3.260727254,87.90351088,78.82497684,45.29523885,7.799825691,229.1990782,730.1317859,451.5855665
9.021380498,6.053442916,9.151100495,88.7319281,99.85838589,66.59810355,1.402241821,16.38681777,603.7345071,1122.234353
18.63642096,4.951885476,2.548878619,88.07472696,86.24499759,96.84799893,1.070290542,455.8501591,933.5321099,199.6803378
7.810652152,3.782762897,5.648098005,87.6175518,108.7409482,64.10687279,6.247766142,2.79606728,987.0832566,738.7852466
11.10047621,0.131432182,9.561512786,89.02018755,72.1328466,22.36746755,1.266924512,307.822763,850.6564651,1685.945567
9.118904947,1.979056467,3.410936658,87.32734536,72.11136996,75.66276283,6.276994583,490.2154994,86.12588786,833.6148048
7.823490493,9.27131413,2.662627925,89.26451632,46.13175141,55.79931825,0.374924375,186.1835295,123.8168563,618.6846521
5.162399362,0.206813787,6.869908406,86.28010625,67.65457638,17.0233715,8.952070568,350.8104346,674.9686435,637.9766383
16.24633966,8.144580117,8.660838504,88.93373688,6.64100019,48.74437256,0.435065496,281.7961406,250.5797343,775.5004237
10.31127213,1.869927043,9.118434931,88.93104088,112.2707085,88.62573869,5.873352818,499.2854659,327.6116793,1588.727263
0.010024786,7.706945979,5.145928903,89.47934389,116.479108,84.93596551,3.177352905,476.6525883,544.9523552,1664.05257
21.50349884,3.934362831,2.841368487,86.41263774,32.74841717,56.80136423,5.060376502,251.1593957,637.7712725,577.286138
37.50811028,7.979323669,6.646405103,88.73296291,94.46903976,21.9638803,5.052885588,48.10145006,861.2747188,1117.00929
37.58781382,7.503143392,8.962753848,86.18699744,31.45120213,24.63578943,6.439202161,315.0016418,114.908793,1493.163121
29.74967521,6.174317952,8.585880893,86.28589721,118.4382632,32.19441426,8.775590679,434.0119742,814.4993753,1546.233366
21.95509332,2.410775788,6.00534589,88.02536221,88.87897987,19.63792932,8.176958522,491.5303817,539.7060012,1359.058216
38.64039773,9.754606578,3.003723544,86.28183165,63.88573041,49.87594535,0.281660787,329.7015968,786.6595477,798.7798856
19.3064032,0.813820318,8.472997668,86.0905113,54.68088519,59.17583221,7.98187321,480.9665532,425.1449017,917.8656608
26.61010756,3.433133457,2.819041494,88.10791285,70.97225303,70.24655805,2.590447717,319.5531864,941.4289687,757.1551078
30.15736261,7.42529715,2.61081598,88.45000309,91.33521532,23.22412022,6.916039869,226.5440704,912.2998489,319.5645969
8.028940011,5.010948644,8.702088046,81.62431538,92.62503307,11.5295741,5.581264722,14.04540678,720.3290674,1250.370545
29.77215832,0.424418459,6.369167292,86.6830024,10.34063731,24.67551875,3.046442284,278.325832,24.32945039,984.0563892
14.78567903,6.806873258,9.85422457,86.5690728,16.37330421,70.65101293,8.823711553,494.2946376,669.2152011,1859.354797
0.892589811,4.037139878,9.361824869,89.86022026,107.7513094,72.36040227,4.584125957,418.2898007,54.76641182,559.3342726
8.094292887,4.91207698,3.378777681,85.91366532,19.83288629,40.89362454,4.569561261,133.1639347,560.9881194,1885.952272
1.665726455,6.742254088,6.114401173,86.61712986,88.33046273,40.46901476,6.707631683,195.0756069,109.8734779,463.8785599
17.87635624,0.717507785,3.095501264,86.17800207,11.88186237,43.6308058,4.288074998,101.3254062,447.7963886,1399.272948
39.46309157,9.566650826,7.169051338,85.24524636,11.71468858,90.42020097,4.455057398,152.3265118,491.8356582,335.5256434
32.99001733,3.529959717,3.297588766,80.78406187,66.6191382,55.19254572,7.278085875,386.3476621,654.7948012,518.6655573
23.22151469,1.754139059,9.083867477,87.30355178,40.75145816,32.72586895,6.620799398,115.5558038,221.1215575,422.8799281
11.9451031,9.571169084,6.760367613,85.00734173,97.79890608,19.89868978,1.396640019,327.4830448,709.8956931,1222.846781
20.95072087,0.152645316,5.520604976,85.33975554,90.15044099,96.34494019,2.224142138,249.0836015,955.9640772,1058.913852
39.70734457,6.534111411,6.617170449,89.53766242,45.29716886,62.82347262,4.62450739,16.20029636,764.2534494,1065.357713
19.31358253,5.0898659,3.842310793,89.87470559,70.2498474,73.01966678,4.824034848,95.19939714,131.9161018,1634.574775
17.01275957,8.640049242,9.660139549,85.19143456,115.7393289,77.57434534,4.763957963,443.6914287,490.619175,1556.411313
36.08246183,1.151910459,5.065991,82.32831087,87.93764499,66.46864731,9.083855746,288.1795526,971.787071,1413.01264
30.1665228,5.649855125,3.921827335,86.79142287,44.90874347,51.91483611,6.866262753,159.3261216,639.6573572,1768.384801
11.07713012,2.472200034,7.420465493,85.92755619,43.63617047,45.65037028,7.083085835,364.2953334,946.269934,880.8726861
27.06609374,0.452565746,2.169827862,83.15139415,105.226153,90.7280537,0.596830761,149.9848178,470.0939131,1796.779873
19.09544492,6.640765372,8.652263494,86.32550426,83.06315043,76.65854577,6.88820456,192.3798474,672.4725065,93.62468599
32.69084742,4.44965861,7.118903327,86.61380539,94.59987848,58.19808669,4.113112751,341.5827742,403.2481582,1526.983464
4.794280677,9.178631048,4.743590736,89.07618448,100.2250636,67.91203718,1.048699935,81.6328592,809.0248764,1823.290093
21.91202168,6.391491258,6.265718657,87.48922334,70.04850926,61.78535094,9.77215387,415.8605953,644.2468301,372.3189171
24.99167082,5.578455879,2.371474627,86.16934816,50.65857991,64.61497307,3.722567355,88.95162856,791.4145962,1862.509578
16.50107728,9.488293636,2.252069573,86.22674826,114.443019,15.59170548,3.751422486,450.3004961,41.56093983,1734.977686
35.13789404,5.886908559,8.48920679,89.02890591,104.0021549,18.91014842,9.327596986,409.7587977,395.7331953,445.7971587
21.75407333,6.285377949,8.90655208,87.47248376,72.34229802,70.02796071,7.389279893,379.709874,679.7608656,1861.569249
1.240280998,9.569524224,8.150561785,86.23882068,46.31837584,71.048564,7.369766622,14.50349787,297.235324,159.8054091
14.32966584,0.982691878,3.448531803,89.58028788,89.92276893,49.10060541,2.676335228,371.247355,919.682314,305.5484101
28.25303828,3.22459636,9.617813943,86.90364896,91.63574878,25.59005851,7.575112058,33.17983928,988.9885438,1813.957549
7.796838523,4.50407199,2.305103255,89.29882575,102.2711566,8.576309807,0.371920892,173.5645881,932.3199415,259.7023327
37.12775684,5.545646628,4.355879354,88.2834791,63.66521267,47.40483105,7.217534025,441.3910724,858.449934,1806.056058
13.46003596,4.935421213,6.736951613,89.21364299,21.72873064,65.11995778,0.483839964,55.90682689,146.1930996,658.7269429
33.34003151,6.372328447,4.036228262,85.75196585,20.95521238,63.905827,5.304832638,61.4970075,247.3913802,1412.055675
11.09635764,6.309612361,8.190695279,86.64679821,31.7733566,1.667569396,4.288580923,416.9127207,785.0088388,336.6888359
25.34949394,2.751046828,4.298252306,88.72233917,91.25884477,45.27008213,1.375254035,433.0184599,358.5685457,1953.650494
29.82944754,3.354444656,7.72980467,89.99115933,88.49518509,74.8930647,3.549407717,235.1712025,754.1373717,930.2827446
30.25146354,0.518064492,3.37510334,85.41120153,35.30104249,38.36354615,0.19340937,19.96121268,879.0777369,1669.352377
7.507175743,6.363911271,5.830888223,87.63698679,15.5334806,54.45453481,7.796169925,234.9180716,821.5954132,1292.621215
27.33887978,1.519787025,2.279420392,88.47000682,112.2797439,87.43507432,7.427548088,33.41340061,425.8890751,851.3373148
39.12020692,9.481986728,2.430273231,88.88406775,4.069616466,51.14663491,6.086304002,321.6315527,332.0691684,1189.015401
30.41303938,6.066222174,6.659971835,86.33053813,12.60269764,43.71235051,2.9086005,356.7505861,32.10504314,1646.390054
1.236649025,9.38955935,5.847643452,87.7113657,74.97468779,49.89946183,7.186283341,62.82394164,214.2676684,561.0777282
19.35929933,3.718262585,9.423140248,88.85687321,42.80450504,80.5822332,8.742695428,69.05730592,901.6645277,743.1279047
7.745053288,7.861789583,8.85823925,86.86558896,78.16658694,24.3127276,4.263384003,336.1759342,346.0587753,100.1547564
28.82806432,3.020937921,6.181574076,89.21441814,103.296513,72.72795801,7.132916507,412.8060546,378.1285954,1181.228005
5.016314735,5.698511389,8.865669469,89.5027519,2.586919879,94.4350633,7.845889236,237.1016044,162.0254285,1518.94355
37.53845679,4.174162835,6.377850924,87.75533235,23.84942681,94.24186534,0.222530475,414.2892469,394.7730719,1669.881769
8.670424074,1.256581033,7.99433974,88.99414683,102.6420452,39.66462743,3.136610291,294.4042552,872.7305345,1864.241279
16.83712158,9.890398936,7.296509066,85.2169431,77.01140899,20.9826932,5.533325746,248.5525485,177.4691185,866.4400268
12.68064285,4.123547039,3.695929829,87.91923417,56.54890151,7.55457109,5.013964602,499.3361754,113.1164634,304.8914853
23.91148684,9.192092267,2.308427385,85.04264925,49.96187817,94.31596734,7.192547579,273.5947291,951.9852184,261.7463105
1.317921506,0.408720906,5.925344356,86.43478956,28.92999133,60.6661883,1.736130908,286.9366032,66.66651593,1650.830307
22.74372425,2.109824678,4.376438764,86.73068758,64.02138837,75.99133331,8.919736802,140.6231587,985.7221791,464.7074041
26.19134687,4.775241794,6.392279173,87.48640164,87.12813019,24.53868715,4.815371796,180.1525466,113.8317203,936.5433244
22.79546717,9.030368285,5.880041662,87.18511381,34.44130227,55.80059369,8.869773262,233.4119666,897.1799448,273.0107701
9.956050596,7.384487281,2.442094083,86.03093915,10.64566321,80.10147318,2.321535516,474.2255681,886.0463229,100.6756454
4.183250195,2.970005935,8.280510013,87.37132222,13.72062206,74.59354859,9.819491673,484.5665949,278.2022216,795.6373489
32.72311599,3.189604464,2.526221422,84.70111465,84.64801985,39.0786877,0.368650828,451.7744464,130.0586608,76.25508739
2.067814235,5.591505404,9.791757743,83.65049806,107.6133844,85.46949765,8.455710535,101.2618684,869.7503467,266.6110173
2.91159501,3.60620076,6.184758669,89.49855926,18.48680877,39.03364051,9.596969192,42.82054622,717.9677268,932.2890978
6.803669271,0.404012953,2.712344982,85.00917225,67.10986684,9.584352859,4.484722937,108.6136921,280.3107432,1445.143876
38.05780376,2.871945757,4.749707031,85.09268874,41.45713519,38.47674342,0.242844293,344.044571,560.4445383,619.4219843
39.03400425,5.052565059,3.779678468,89.27857434,61.96720823,42.71908485,4.401926136,233.3662491,189.4577363,1269.070611
10.05609413,1.731965568,6.771925463,86.19386542,60.21612943,56.00344328,3.869347572,2.294496295,873.0062009,294.2292228
22.46012164,7.512912909,4.621389058,84.83213188,82.91196339,69.80734905,0.541503279,5.723943727,337.380822,1910.499971
25.42440779,4.320531534,3.838939777,85.63242319,101.577675,29.07471774,5.664617277,408.7493907,39.83021716,640.5610981
34.63204558,9.195681518,7.968570955,87.85319761,80.08499453,86.92272461,8.27856777,472.117049,282.4027099,1435.974586
19.52232271,2.546039807,9.844254382,82.13938498,72.65926854,64.97791972,0.100456163,165.2986655,549.7379576,1526.878601
7.219391119,4.513596442,8.0501955,82.42892499,54.1642869,46.38771189,8.240682771,203.398778,311.9411261,885.4276256
31.45258024,1.446427203,4.996679901,80.33322728,6.755685426,38.13347636,0.556873539,34.7386434,443.0653634,1108.002966
0.718025983,8.889847245,2.336271692,84.65027679,41.0249129,9.385532527,8.255727601,25.95624032,996.1423971,1004.476689
19.61844301,8.314989526,9.937634646,88.08203225,105.6858562,97.60861022,0.885240163,49.60935799,50.64828805,572.5108716
17.97869699,2.597859622,9.967368513,88.85228925,49.10197154,20.5701704,4.657742106,495.981532,960.5257316,1418.966343
34.86903112,7.707634822,6.138414015,82.2914032,37.11970883,22.48452769,5.002468798,462.7643464,106.0433207,1261.369577
4.41625813,7.914087723,3.938788709,87.29138437,43.72628044,24.2999052,0.554446878,76.50736016,657.5031106,711.4154318
24.47792672,8.950427904,6.498087469,87.62278546,65.39048965,27.25518009,0.537480055,126.3947843,0.063359721,1511.605359
36.65386192,7.783158223,6.270993231,85.7639317,116.3098919,91.0299026,3.503802397,176.2474491,751.2284931,378.1627486
18.43448621,5.89395878,2.084493928,86.64897527,53.24767862,70.98397149,0.123846423,421.8153593,248.5523892,1198.783466
13.84936977,6.486637924,6.778073441,89.12078812,28.1640018,61.80777505,4.739374189,322.810456,445.2146235,253.9750877
13.24728853,3.300888704,6.016309781,89.86762066,83.82760729,59.05179065,7.863285262,227.0975044,805.6967157,1903.750877
19.19102024,4.986889231,5.728878435,85.73338396,40.26928434,17.22703416,4.157000185,440.0763738,68.32069566,1413.608932
25.78061091,6.329161723,8.405701917,87.76375671,56.92407118,73.82346862,7.109093691,252.0421295,247.3108126,1893.104101
34.17736017,8.149977561,5.616458705,89.3805266,29.58420776,11.78839831,3.288128887,357.0454502,363.8140685,1687.009619
8.657650048,9.107321196,4.410041953,85.94002035,57.49116269,11.27077339,7.363209264,180.3976438,730.3645327,1853.458784
8.560735932,0.606513179,5.666027102,89.10405923,1.755964902,87.58683344,4.66670625,80.67861713,68.10614719,1034.727217
18.79311879,1.579179445,4.510526449,86.11729875,113.992277,75.21270923,3.200094502,468.5308439,123.4383241,1793.41258
4.641900269,6.476234821,3.296115514,81.72086758,114.1932352,19.24872164,7.104487365,313.2787898,936.3822092,1346.169278
29.52997196,6.201297924,6.617774393,88.44237967,68.73555725,81.91928859,6.095474015,382.7384887,907.1823876,836.8034008
31.79183381,1.584555989,9.024474439,89.2594346,57.69350051,84.91591809,0.967076487,454.5775505,830.3008627,65.19477856
5.203271519,8.793603501,9.37221706,87.62360176,24.44453556,97.17862098,8.510028543,273.585881,611.7665733,1188.542638
2.025611681,8.30908194,2.149533505,85.88499465,38.47297291,41.20242258,1.954927111,198.6949471,6.866027012,1106.130558
36.13620659,6.215644369,2.869928503,87.45674667,6.932325528,48.0266541,1.297758494,87.21117554,89.17008059,672.5053822
7.748445339,7.268194563,4.418428335,85.6664601,29.16417821,93.25089545,7.688681448,108.9591336,812.1636612,1283.620865
3.867844184,2.670730849,3.974249667,89.35875977,20.39533251,31.88015575,1.244274965,329.1063595,89.7522131,1512.854907
20.90750039,2.50195529,5.762955123,85.67198715,77.30505192,14.5990829,6.577293008,128.0470811,980.471121,262.9857433
11.5828306,1.952602995,3.963198335,85.3382995,95.51317444,94.21094885,2.630498218,498.0517609,239.634535,205.0921251
3.845565436,4.344295274,2.006654712,89.09496892,52.30567599,0.156679591,3.96331093,475.2367743,162.349405,151.7615913
11.22896497,3.786640485,4.020133786,88.25358797,49.68611048,57.01605348,1.371231394,58.56869486,834.2123325,1978.937914
3.087108594,2.954567491,9.816046979,88.00715414,64.76664587,51.60517455,1.751857264,328.5369996,129.6457869,637.9286406
8.481380571,5.588308845,4.293669468,89.61600587,40.62133424,70.37977727,0.286649673,51.84281905,709.3156312,1724.15406
29.1950117,9.117786174,6.716640909,87.02405661,69.290881,60.32366561,3.034553332,316.3790131,38.63336708,1539.310487
33.05705904,4.794354996,6.248759515,87.63384175,11.46163945,96.11829359,4.923044755,57.3649648,859.7939673,1109.469147
30.08590676,6.005192255,7.263500136,85.4353698,29.19324914,22.22508007,9.046770576,89.48332693,799.7500586,1030.086007
1.45393762,2.692132491,3.005930032,87.52615155,59.42240733,21.97475666,2.989441296,344.0909847,49.10662431,1126.694055
26.50772253,6.483279335,2.653212029,86.00396899,36.458812,40.15120373,4.293149115,302.904322,129.4016284,131.5031955
14.34464253,8.331270846,5.593763785,85.74937334,115.1088782,15.79288459,8.739353039,459.6610093,895.9560045,87.86706827
29.94712156,7.880219634,8.964973342,87.64417546,84.5902556,96.39864844,2.070149371,159.0801738,253.9234867,1378.163926
2.520176905,4.883468308,9.486084195,88.58372696,55.83147882,31.65911875,0.277830461,278.5458666,415.4888433,518.8311873
5.326484398,1.225568471,4.435355489,88.04457285,51.53353604,26.25511417,7.775449749,7.900074189,660.3959405,1915.752468
39.75055094,4.750687086,4.64295278,88.91978127,13.97190539,16.25341107,9.310293583,110.7506807,501.4249516,119.4412902
13.30533669,3.389403607,5.022862329,86.35670321,44.98187936,65.22693624,1.535394312,491.2815072,776.0597963,53.59407889
22.20030776,7.195693598,7.815236497,85.59600545,62.80467984,43.00729426,9.162558006,86.85040615,208.0287251,1980.799106
25.59494251,2.191032387,8.092180603,88.53820268,10.1403294,37.24530681,1.183040051,72.45007776,990.8838821,1212.482541
25.53082628,9.710486336,7.58666823,83.44306777,31.28653124,62.21626745,8.461471528,377.4314462,912.4541856,84.41507016
13.4179128,4.245956479,8.887009868,85.13398111,39.48972717,7.779166221,5.913497973,369.8428516,772.0610487,1323.705702
15.6222049,4.470262386,7.58403835,86.59871177,39.24047539,20.54373167,9.473334144,361.3120057,510.5909529,77.77803377
9.241585237,1.419673452,7.087208454,87.59813895,18.71857891,76.29730595,7.28872963,311.3445895,274.0041383,1084.29808
29.80116778,3.646136092,9.527397642,87.13065334,113.7181996,5.872793488,1.280465882,51.29958232,904.4915824,581.2677416
37.19170745,4.59209093,2.747511712,85.49311756,61.10221092,18.88862558,8.781806427,67.33925381,982.8101293,953.6007872
21.77505041,3.044693859,4.640496689,85.38793989,117.9229441,48.33684872,3.033703982,13.73155602,790.2076412,1319.588091
7.753256424,2.570888689,3.660045892,81.0797942,48.59437489,96.37663076,4.339610404,140.6343156,883.5559833,1370.587028
28.05719911,8.147178676,4.144635228,81.45265389,57.89607094,14.11145149,4.093665924,59.32010996,884.2246625,158.9565939
18.42094806,5.730784424,3.060703278,86.2234554,10.94700683,3.618601056,1.542472798,250.8568607,680.5166246,495.7744784
29.06307982,2.02085515,9.79334536,88.46604265,2.840883937,54.70352822,8.233174142,78.80215053,0.146566218,85.69332362
34.47564017,4.543286108,2.815218738,88.51168083,68.00800992,5.889538792,3.460503613,177.19888,813.9654963,444.1899712
13.21064464,8.182010075,6.911887842,83.18240149,5.240985901,61.11117645,6.99674777,419.4084956,201.56584,1417.117825
1.922273009,9.251638999,5.705747073,86.46413811,109.9743673,75.14276697,2.865025084,264.269045,296.7288483,648.8907696
23.94675566,5.370404054,5.345116617,88.66578649,100.6172076,4.180932353,4.971314153,141.9886032,298.2633003,1003.755416
32.72533381,0.45974361,4.1407867,88.76994588,42.1252595,29.06052206,6.429157329,245.9236823,313.3532922,1641.292965
10.30244981,0.279203176,6.598177928,87.56374708,55.7344149,33.04390148,6.346626412,76.523015,414.8186954,357.5183735
12.99330797,3.899821383,3.520802085,85.06233805,30.1879657,26.90663279,3.741367493,219.36958,107.1704516,143.1408497
12.91146037,6.599623498,9.213886429,89.12392738,9.366635837,16.10660237,3.554222333,403.0526588,617.4578857,384.2789231
0.509892669,0.733506117,5.236507659,89.84722553,65.2584067,70.24070484,7.951962066,8.368461912,439.8281711,1036.967755
6.745404541,2.453152064,5.043471778,80.20170529,86.71187553,61.74378106,5.017522099,223.3701496,267.9392594,1274.165376
33.45714355,5.225069844,4.059461788,88.45396825,65.95297498,83.53520496,2.694960647,56.84974043,104.0735341,574.5532172
13.00161697,8.496726053,6.091380971,87.76832291,84.7617372,18.38968965,8.663303595,343.7133853,914.8243554,87.42020507
17.14132453,9.990448625,8.362233491,88.64340148,84.34826433,83.82537232,3.148847972,352.5463635,236.5637635,1721.80253
11.7234048,9.83209112,4.398549341,85.49094022,8.76031544,26.65176774,3.315084962,325.8448691,89.49810804,1614.049052
